"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
"S100A7",1.29712860606246e-94,2.03823908232143,0.16,0.034,3.22336458606522e-90,"S100A7","Fibroblast"
"S100A13",1.42327297118933e-94,-0.568544185508501,0.771,0.812,3.53683333340548e-90,"S100A13","Fibroblast"
"CAB39L",1.62610267249228e-94,-1.64846795186195,0.09,0.211,4.04086514114332e-90,"CAB39L","Fibroblast"
"WDR1",1.6793125527072e-94,0.724950705731515,0.538,0.337,4.1730916934774e-90,"WDR1","Fibroblast"
"EFEMP1",5.49742178174394e-94,-1.06367537058116,0.448,0.554,1.36610931276337e-89,"EFEMP1","Fibroblast"
"SPTBN1",7.07803438635463e-94,-0.914564616004735,0.462,0.576,1.75889154500913e-89,"SPTBN1","Fibroblast"
"MMP1",7.85874772178838e-94,2.31723964162016,0.159,0.034,1.95289880886441e-89,"MMP1","Fibroblast"
"SRA1",9.65929082352279e-94,0.791519327759984,0.436,0.245,2.40033376964541e-89,"SRA1","Fibroblast"
"SLC25A6",5.42020148614146e-93,0.364351772565261,0.922,0.842,1.34692006930615e-88,"SLC25A6","Fibroblast"
"C1QTNF6",7.25133620101048e-93,0.609175458574761,0.402,0.205,1.8019570459511e-88,"C1QTNF6","Fibroblast"
"GDF10",1.19144841963944e-92,-1.82516441660047,0.045,0.143,2.96074932280401e-88,"GDF10","Fibroblast"
"OAZ1",1.33046916657898e-92,0.379096298406978,0.931,0.876,3.30621587894876e-88,"OAZ1","Fibroblast"
"ADAMTS4",4.07301562667548e-92,1.34086270300297,0.257,0.1,1.01214438322886e-87,"ADAMTS4","Fibroblast"
"SCPEP1",4.15765596155006e-92,-0.92472738224734,0.358,0.496,1.03317750644519e-87,"SCPEP1","Fibroblast"
"PCOLCE2",5.66931853551008e-92,-1.98020685504174,0.165,0.297,1.40882565607426e-87,"PCOLCE2","Fibroblast"
"COL21A1",8.41766258015438e-92,-2.00445416561159,0.071,0.18,2.09178915116836e-87,"COL21A1","Fibroblast"
"ARF4",2.00010203568251e-91,0.523943739839297,0.805,0.692,4.97025355867105e-87,"ARF4","Fibroblast"
"RCN3",3.76202030997127e-91,0.587020452592051,0.713,0.575,9.34862047027862e-87,"RCN3","Fibroblast"
"NFIA",4.14590451141231e-91,-0.881649450549688,0.309,0.462,1.03025727108596e-86,"NFIA","Fibroblast"
"SYNE3",5.38491285823454e-91,-1.54474766601379,0.118,0.244,1.33815084527128e-86,"SYNE3","Fibroblast"
"LMO2",5.80020628935013e-91,-2.213281835319,0.028,0.111,1.44135126290351e-86,"LMO2","Fibroblast"
"CNN1",6.37316857402526e-91,1.51482663405668,0.206,0.066,1.58373239064528e-86,"CNN1","Fibroblast"
"POSTN",2.43191077841637e-90,1.96518862107305,0.414,0.256,6.04329828436467e-86,"POSTN","Fibroblast"
"IL16",6.36816982531406e-90,-1.88127686356394,0.071,0.179,1.58249020159055e-85,"IL16","Fibroblast"
"EIF4EBP1",1.02268229085035e-89,0.75144631398286,0.429,0.239,2.54136549276312e-85,"EIF4EBP1","Fibroblast"
"ABCA8",1.16682273425288e-89,-0.989271578795346,0.195,0.346,2.89955449461841e-85,"ABCA8","Fibroblast"
"LMO4",2.91967946335934e-89,0.670341241950145,0.679,0.519,7.25540346644796e-85,"LMO4","Fibroblast"
"TFRC",8.36423542978815e-89,1.72918098364117,0.18,0.05,2.07851250430235e-84,"TFRC","Fibroblast"
"GFPT2",1.04683489234292e-88,1.08075073552991,0.328,0.159,2.60138470747216e-84,"GFPT2","Fibroblast"
"APCDD1",1.62898858366082e-88,-2.005169856857,0.218,0.354,4.04803663039713e-84,"APCDD1","Fibroblast"
"TNFSF13B",1.72090305745385e-88,-2.13319136827435,0.047,0.142,4.27644409777281e-84,"TNFSF13B","Fibroblast"
"UBB",1.85666054276548e-88,0.29805778734678,0.951,0.919,4.61380144877222e-84,"UBB","Fibroblast"
"PEBP1",1.94993363100207e-88,-0.471872197678362,0.814,0.812,4.84558507304014e-84,"PEBP1","Fibroblast"
"GSTO1",3.69361437836037e-88,0.688743657568483,0.706,0.563,9.17863173022551e-84,"GSTO1","Fibroblast"
"CYCS",3.99692429243315e-88,0.574162010914327,0.612,0.424,9.93235686669639e-84,"CYCS","Fibroblast"
"APOC1",2.62356379048478e-87,-1.79258324286226,0.076,0.187,6.51955601935468e-83,"APOC1","Fibroblast"
"PABPC1",4.05605683918392e-87,0.419463462367987,0.85,0.723,1.0079301245372e-82,"PABPC1","Fibroblast"
"VIM",4.10430102083997e-87,-0.372763777202097,0.995,0.994,1.01991880367873e-82,"VIM","Fibroblast"
"MAPKAPK2",7.14436609296976e-87,0.853403150766285,0.412,0.229,1.77537497410299e-82,"MAPKAPK2","Fibroblast"
"CLIC4",1.22815166904543e-86,0.510222399528585,0.668,0.467,3.05195689757789e-82,"CLIC4","Fibroblast"
"LRRC15",2.06788072530966e-86,0.832300364416696,0.363,0.185,5.1386836023945e-82,"LRRC15","Fibroblast"
"PNISR",2.9221697913352e-86,-0.500060306528227,0.777,0.808,7.26159193146797e-82,"PNISR","Fibroblast"
"NFKBIZ",3.81061695790691e-86,0.895386449383122,0.515,0.339,9.46938314039867e-82,"NFKBIZ","Fibroblast"
"LRP1",4.9142136035437e-86,-0.583252841506978,0.769,0.793,1.22118208048061e-81,"LRP1","Fibroblast"
"PDGFD",9.03099180548578e-86,-1.25369022324817,0.194,0.33,2.24420146366322e-81,"PDGFD","Fibroblast"
"FAP",1.17068383779978e-85,0.671972323691733,0.599,0.427,2.90914933693244e-81,"FAP","Fibroblast"
"FAM20C",1.29635537754406e-85,0.646889673046354,0.556,0.364,3.22144311319699e-81,"FAM20C","Fibroblast"
"BMP1",1.55315217149845e-85,0.53523496758886,0.542,0.348,3.85958314617364e-81,"BMP1","Fibroblast"
"CKB",3.75971645302977e-85,-1.28554764879067,0.148,0.281,9.34289538577897e-81,"CKB","Fibroblast"
"MICAL2",5.78625573128285e-85,1.5341286437842,0.214,0.078,1.43788454922379e-80,"MICAL2","Fibroblast"
"CKAP4",7.12282128184135e-84,0.621367262948092,0.604,0.438,1.77002108853757e-79,"CKAP4","Fibroblast"
"ATOX1",1.11842744373189e-83,0.462062772993903,0.704,0.538,2.77929219767375e-79,"ATOX1","Fibroblast"
"ANTXR2",1.38384875992263e-83,-1.39068617316913,0.297,0.412,3.43886416840773e-79,"ANTXR2","Fibroblast"
"ANGPTL5",1.60764130946067e-83,-2.44478096690025,0.029,0.107,3.99498865400976e-79,"ANGPTL5","Fibroblast"
"PSAP",1.71313750621957e-83,-0.395068529836048,0.9,0.905,4.25714670295563e-79,"PSAP","Fibroblast"
"ZNF667-AS1",3.21027158582712e-83,-1.40295534180307,0.099,0.215,7.97752489078039e-79,"ZNF667-AS1","Fibroblast"
"COPE",3.77005947666106e-83,0.464171136282216,0.76,0.614,9.36859779950275e-79,"COPE","Fibroblast"
"PHLDA2",5.52241878540061e-83,1.08839862559505,0.27,0.118,1.37232106817205e-78,"PHLDA2","Fibroblast"
"ARPC2",8.03271870308121e-83,0.434119128785315,0.831,0.729,1.99613059771568e-78,"ARPC2","Fibroblast"
"PAM",1.15006201011847e-82,-0.876730881794891,0.575,0.647,2.8579040951444e-78,"PAM","Fibroblast"
"PGM2L1",1.46571466837029e-82,0.884996807638066,0.363,0.195,3.64230095090017e-78,"PGM2L1","Fibroblast"
"GUK1",1.79770013277529e-82,0.383187648125957,0.858,0.775,4.46728482994659e-78,"GUK1","Fibroblast"
"PLAU",1.97209208062828e-82,1.06310746218434,0.418,0.246,4.90064882036128e-78,"PLAU","Fibroblast"
"S100A8",1.98244641707526e-82,1.19901389361679,0.294,0.141,4.92637934643201e-78,"S100A8","Fibroblast"
"CALD1",2.44988572134272e-82,0.441446623147649,0.98,0.961,6.08796601753666e-78,"CALD1","Fibroblast"
"TIMM13",2.81104904000862e-82,0.535780380677672,0.651,0.475,6.98545686442143e-78,"TIMM13","Fibroblast"
"CD82",1.76045440044385e-81,1.13355922752567,0.348,0.189,4.37472918510296e-77,"CD82","Fibroblast"
"DDIT4",1.83448715522899e-81,0.911610957757735,0.363,0.195,4.55870058074403e-77,"DDIT4","Fibroblast"
"FKBP11",3.84178385762605e-81,0.636047998911012,0.499,0.319,9.54683288620073e-77,"FKBP11","Fibroblast"
"IL1R1",4.33069421964246e-81,0.67146289412782,0.549,0.368,1.07617751358115e-76,"IL1R1","Fibroblast"
"PDLIM3",5.15398114275734e-81,0.890702969391968,0.398,0.226,1.2807643139752e-76,"PDLIM3","Fibroblast"
"TREM1",6.98944421275748e-81,2.32893340140947,0.152,0.039,1.73687688687023e-76,"TREM1","Fibroblast"
"PYCR1",7.95734320094095e-81,0.645536497766138,0.342,0.171,1.97739978543383e-76,"PYCR1","Fibroblast"
"METTL7A",1.27557345642805e-80,-1.07015110516746,0.244,0.381,3.16980003922371e-76,"METTL7A","Fibroblast"
"PTGS1",4.71734572071948e-80,1.29347846566042,0.261,0.116,1.17226041159879e-75,"PTGS1","Fibroblast"
"TMEM158",4.87481433380643e-80,1.82771841644792,0.221,0.087,1.2113913619509e-75,"TMEM158","Fibroblast"
"TYMP",4.90757052313586e-80,0.489349150719682,0.802,0.653,1.21953127499926e-75,"TYMP","Fibroblast"
"WNT2",1.10543954388456e-79,1.39863413025735,0.188,0.062,2.74701726655313e-75,"WNT2","Fibroblast"
"ARL4C",3.75105115224654e-79,0.766255655231211,0.366,0.193,9.32136211333264e-75,"ARL4C","Fibroblast"
"S100A2",9.44540783324943e-79,0.951409093964338,0.223,0.085,2.34718384656248e-74,"S100A2","Fibroblast"
"UQCC2",1.39136503538884e-78,0.529315030241238,0.504,0.314,3.45754211294126e-74,"UQCC2","Fibroblast"
"BMP4",2.17703619884933e-78,-1.36779346628348,0.097,0.209,5.4099349541406e-74,"BMP4","Fibroblast"
"PTS",2.34819848027833e-78,0.740228091706303,0.385,0.212,5.83527322349166e-74,"PTS","Fibroblast"
"FADS1",2.73393409509898e-78,0.845273112715923,0.306,0.147,6.79382622632096e-74,"FADS1","Fibroblast"
"ABCA10",4.11963586265858e-78,-2.39263476579607,0.029,0.103,1.02372951187066e-73,"ABCA10","Fibroblast"
"CD276",6.72327950934154e-78,0.627988251847589,0.542,0.363,1.67073495807137e-73,"CD276","Fibroblast"
"PGAM1",9.55021846274424e-78,0.526694932669194,0.747,0.629,2.37322928799194e-73,"PGAM1","Fibroblast"
"COX7B",1.27025756160153e-77,0.450078473310414,0.767,0.611,3.15659004057979e-73,"COX7B","Fibroblast"
"ATP2A2",1.32613330196141e-77,0.566383258201689,0.554,0.355,3.29544125537411e-73,"ATP2A2","Fibroblast"
"SRM",2.37253480514765e-77,0.541817341531996,0.599,0.435,5.89574899079192e-73,"SRM","Fibroblast"
"DGKI",2.59865177425685e-77,2.68699132662437,0.11,0.016,6.45764965902827e-73,"DGKI","Fibroblast"
"COL7A1",3.30748629828936e-77,1.17000146127775,0.229,0.091,8.21910345124906e-73,"COL7A1","Fibroblast"
"EBF1",7.72586036933818e-77,-0.779175548145201,0.441,0.558,1.91987630178054e-72,"EBF1","Fibroblast"
"SIPA1L2",1.59942885730393e-76,-1.70253071664234,0.073,0.172,3.97458071040028e-72,"SIPA1L2","Fibroblast"
"RHOC",1.78296021410724e-76,0.455808542359181,0.787,0.66,4.43065613205649e-72,"RHOC","Fibroblast"
"MGP",1.91669323807467e-76,-0.655054542615365,0.723,0.784,4.76298269661555e-72,"MGP","Fibroblast"
"ADAMTS12",3.44821864348716e-76,0.877897600399308,0.316,0.158,8.56882332906559e-72,"ADAMTS12","Fibroblast"
"MYH9",3.94167574711107e-76,0.46257007244801,0.694,0.495,9.79506423157101e-72,"MYH9","Fibroblast"
"ADAMTS6",5.95203256972733e-76,1.47404744776483,0.196,0.07,1.47908009357724e-71,"ADAMTS6","Fibroblast"
"ZNF593",8.28640132345653e-76,0.79553412153693,0.387,0.219,2.05917072887895e-71,"ZNF593","Fibroblast"
"TCEAL9",8.48931559111503e-76,0.394453192294984,0.765,0.62,2.10959492439208e-71,"TCEAL9","Fibroblast"
"TCF7L1",1.17176188540965e-75,-1.35784902227099,0.119,0.233,2.91182828524297e-71,"TCF7L1","Fibroblast"
"LTBP1",2.97226978790801e-75,0.572087328063775,0.586,0.401,7.38609042295141e-71,"LTBP1","Fibroblast"
"VDAC1",3.24091809951271e-75,0.492397572720287,0.649,0.475,8.05368147728908e-71,"VDAC1","Fibroblast"
"CYP1B1",3.80246197649131e-75,1.23812207009252,0.225,0.091,9.44911801158092e-71,"CYP1B1","Fibroblast"
"GALNT2",9.15754321396656e-75,0.839180015286161,0.345,0.184,2.27564948867069e-70,"GALNT2","Fibroblast"
"OSMR",1.36470729936679e-74,0.759385725816938,0.412,0.242,3.39129763892648e-70,"OSMR","Fibroblast"
"TMEM132A",1.46636675824322e-74,1.54889822978382,0.192,0.069,3.6439213942344e-70,"TMEM132A","Fibroblast"
"LTBP3",1.47412904672323e-74,-0.843969884230552,0.471,0.561,3.66321068110722e-70,"LTBP3","Fibroblast"
"VMP1",2.3917420293542e-74,0.577113491676044,0.79,0.642,5.9434789429452e-70,"VMP1","Fibroblast"
"KCTD12",2.78628471542883e-74,-1.51119347100149,0.235,0.351,6.92391751784065e-70,"KCTD12","Fibroblast"
"TNFAIP3",4.55656919410834e-74,1.30370884424914,0.327,0.177,1.13230744473592e-69,"TNFAIP3","Fibroblast"
"ATP5MD",5.87039202722256e-74,0.391722056981072,0.768,0.628,1.45879241876481e-69,"ATP5MD","Fibroblast"
"PRSS12",6.57520415397543e-74,-1.66642434957211,0.055,0.145,1.63393823226289e-69,"PRSS12","Fibroblast"
"PDXK",1.14067015798977e-73,0.685750755319144,0.397,0.226,2.83456534260459e-69,"PDXK","Fibroblast"
"ITGA5",1.36681843064186e-73,0.783442297195211,0.415,0.245,3.39654380014502e-69,"ITGA5","Fibroblast"
"HSP90AA1",2.01038757003901e-73,0.579000556990291,0.956,0.913,4.99581311154694e-69,"HSP90AA1","Fibroblast"
"COLEC12",2.53943472639593e-73,-0.912924005512384,0.29,0.42,6.31049529509388e-69,"COLEC12","Fibroblast"
"DDX21",2.75538898832422e-73,0.61139578284013,0.532,0.35,6.84714163598569e-69,"DDX21","Fibroblast"
"LUM",3.36467713876914e-73,0.517212548939469,0.934,0.926,8.36122268984131e-69,"LUM","Fibroblast"
"PALLD",3.82611101463659e-73,0.659861305684178,0.624,0.468,9.50788587137193e-69,"PALLD","Fibroblast"
"THY1",5.21343102935936e-73,0.442028538317011,0.881,0.812,1.2955376107958e-68,"THY1","Fibroblast"
"TES",5.7724597306653e-73,1.09102745227991,0.289,0.143,1.43445624307033e-68,"TES","Fibroblast"
"SEZ6L2",7.40175024498875e-73,2.13604526099723,0.135,0.033,1.8393349358797e-68,"SEZ6L2","Fibroblast"
"FAM180B",9.62227291878777e-73,-1.62069422586358,0.052,0.14,2.39113482031876e-68,"FAM180B","Fibroblast"
"OST4",1.06029047071675e-72,0.342441380921846,0.865,0.794,2.63482181973113e-68,"OST4","Fibroblast"
"DYNLT1",1.29347069301396e-72,0.523134762753084,0.655,0.497,3.21427467213969e-68,"DYNLT1","Fibroblast"
"MT-ND5",1.35866765194193e-72,-0.411358103170748,0.979,0.967,3.3762891150757e-68,"MT-ND5","Fibroblast"
"AR",1.45775339468237e-72,-1.59874388158443,0.099,0.204,3.62251718578568e-68,"AR","Fibroblast"
"STEAP2",5.02295095954566e-72,0.902958879740627,0.353,0.194,1.2482033134471e-67,"STEAP2","Fibroblast"
"RHOQ",6.9378598995547e-72,0.736442740500409,0.6,0.446,1.72405818503934e-67,"RHOQ","Fibroblast"
"P4HA1",8.05661569570648e-72,0.623486129274189,0.409,0.239,2.00206900038306e-67,"P4HA1","Fibroblast"
"SRPX",8.14810229165568e-72,-0.924733753775084,0.5,0.581,2.02480341947644e-67,"SRPX","Fibroblast"
"THBS2",1.81829678828998e-71,0.521836524022982,0.748,0.607,4.51846751890059e-67,"THBS2","Fibroblast"
"TGFBR1",2.90100516626615e-71,0.753513727937422,0.361,0.198,7.20899783817138e-67,"TGFBR1","Fibroblast"
"ACTR3",4.01598244580241e-71,0.54931535227537,0.611,0.432,9.97971637781898e-67,"ACTR3","Fibroblast"
"RSRP1",4.54481558757942e-71,-0.670570345575851,0.534,0.614,1.12938667351349e-66,"RSRP1","Fibroblast"
"EVI2A",5.79276148671419e-71,1.97179540203959,0.137,0.035,1.43950122944848e-66,"EVI2A","Fibroblast"
"GARS",1.02694234387381e-70,0.659577840118682,0.391,0.226,2.55195172452642e-66,"GARS","Fibroblast"
"ISG15",1.28862917837659e-70,0.665723372853607,0.557,0.379,3.20224350826581e-66,"ISG15","Fibroblast"
"KDELR2",1.99600585039277e-70,0.385344295059486,0.804,0.721,4.96007453822605e-66,"KDELR2","Fibroblast"
"FBLN5",2.12727767150858e-70,-1.12216026721564,0.358,0.462,5.28628501369881e-66,"FBLN5","Fibroblast"
"PPIA",2.76707911291702e-70,0.307626822440752,0.914,0.857,6.8761915955988e-66,"PPIA","Fibroblast"
"MAMDC2",3.14913357771704e-70,-1.86198575050902,0.043,0.123,7.82559694062685e-66,"MAMDC2","Fibroblast"
"P3H4",3.45671741625098e-70,0.642453386706262,0.39,0.224,8.58994277938368e-66,"P3H4","Fibroblast"
"ZNF469",5.75462509350075e-70,1.03437085668079,0.172,0.056,1.43002433573494e-65,"ZNF469","Fibroblast"
"GPX4",1.10050236051164e-69,-0.450429194406994,0.866,0.845,2.73474836587143e-65,"GPX4","Fibroblast"
"C11orf24",1.77368818530356e-69,0.635889769508564,0.372,0.208,4.40761514047934e-65,"C11orf24","Fibroblast"
"UQCRQ",2.180047377567e-69,0.371518858259057,0.803,0.672,5.417417733254e-65,"UQCRQ","Fibroblast"
"EIF5A",2.8604204810042e-69,0.526458029785606,0.71,0.568,7.10814489529545e-65,"EIF5A","Fibroblast"
"FAXDC2",3.55991076382799e-69,-1.72078664752003,0.06,0.149,8.84637824811255e-65,"FAXDC2","Fibroblast"
"CORO1C",4.59092933675083e-69,0.656941831159963,0.364,0.2,1.14084594018258e-64,"CORO1C","Fibroblast"
"SRPX2",5.14272569015893e-69,0.743757418718092,0.362,0.204,1.27796733400449e-64,"SRPX2","Fibroblast"
"NFIB",5.79527226507617e-69,-0.756100220876085,0.491,0.58,1.44012515787143e-64,"NFIB","Fibroblast"
"ALDH2",1.07657647054829e-68,-1.03651303647355,0.222,0.343,2.6752925293125e-64,"ALDH2","Fibroblast"
"MPDU1",1.93817267871956e-68,0.717922478013379,0.321,0.168,4.8163591066181e-64,"MPDU1","Fibroblast"
"BDKRB1",3.05773887389494e-68,2.42665518193095,0.13,0.033,7.59848110162894e-64,"BDKRB1","Fibroblast"
"MYL9",3.12440477736364e-68,0.429202775420715,0.876,0.775,7.76414587174865e-64,"MYL9","Fibroblast"
"HSP90B1",3.24671980419734e-68,0.452243106980482,0.89,0.808,8.0680987134304e-64,"HSP90B1","Fibroblast"
"ARPC5",3.65377513031479e-68,0.486128587607619,0.752,0.596,9.07963119883226e-64,"ARPC5","Fibroblast"
"SULF1",3.76932064741501e-68,0.590720294792459,0.386,0.222,9.3667618088263e-64,"SULF1","Fibroblast"
"CNN2",4.71266590306895e-68,0.515453098087601,0.523,0.341,1.17109747691263e-63,"CNN2","Fibroblast"
"SCX",5.56747010771312e-68,1.23611937867684,0.15,0.045,1.38351632176671e-63,"SCX","Fibroblast"
"MRPL12",5.79077430289941e-68,0.664497307552522,0.405,0.241,1.4390074142705e-63,"MRPL12","Fibroblast"
"SEC61A1",1.11943149082552e-67,0.459284367016181,0.544,0.368,2.78178725470143e-63,"SEC61A1","Fibroblast"
"UBE2L3",1.15077215355087e-67,0.460629854372639,0.641,0.471,2.8596688015739e-63,"UBE2L3","Fibroblast"
"TIMM17A",1.20995484926184e-67,0.703275953962076,0.388,0.228,3.00673780041567e-63,"TIMM17A","Fibroblast"
"MINOS1",1.59595287696183e-67,0.36307040547297,0.795,0.666,3.96594289925014e-63,"MINOS1","Fibroblast"
"COX17",3.58748751294501e-67,0.669376371269536,0.445,0.278,8.91490646966836e-63,"COX17","Fibroblast"
"IL32",4.24556243988703e-67,0.381010337693916,0.325,0.169,1.05502226631193e-62,"IL32","Fibroblast"
"DDX3Y",5.17531238523877e-67,-1.49059505961209,0.054,0.138,1.28606512773183e-62,"DDX3Y","Fibroblast"
"RABAC1",5.77646594677723e-67,0.300683550313351,0.907,0.857,1.43545178777414e-62,"RABAC1","Fibroblast"
"PODNL1",5.94777420966722e-67,0.984576893943781,0.248,0.114,1.4780218911023e-62,"PODNL1","Fibroblast"
"ITGAV",6.77135146735985e-67,0.57420178256896,0.557,0.387,1.68268083963892e-62,"ITGAV","Fibroblast"
"SPARC",8.68636727521197e-67,0.417338295048355,0.961,0.948,2.15856226789017e-62,"SPARC","Fibroblast"
"YIF1A",1.1601808834448e-66,0.539976479919063,0.633,0.491,2.88304949536033e-62,"YIF1A","Fibroblast"
"FCGRT",2.05298936259433e-66,-0.573644229448881,0.693,0.716,5.10167856604691e-62,"FCGRT","Fibroblast"
"CHN1",2.9657769673794e-66,0.570782314019745,0.388,0.223,7.36995576393782e-62,"CHN1","Fibroblast"
"PFDN2",3.15294185796677e-66,0.484214877525746,0.636,0.475,7.83506051704742e-62,"PFDN2","Fibroblast"
"SOX4",4.28975779749752e-66,0.452074162049634,0.748,0.605,1.06600481267813e-61,"SOX4","Fibroblast"
"AHNAK2",7.1165563734524e-66,-1.00495094763377,0.357,0.463,1.76846425880292e-61,"AHNAK2","Fibroblast"
"JPT1",1.55487322860749e-65,0.658368513646298,0.369,0.212,3.8638599730896e-61,"JPT1","Fibroblast"
"ALDH3A2",3.05113741282726e-65,-1.29243298834425,0.188,0.3,7.58207647087575e-61,"ALDH3A2","Fibroblast"
"TXN",3.15466722693207e-65,0.422552569703566,0.889,0.808,7.83934805892619e-61,"TXN","Fibroblast"
"SDF2L1",3.81263178097923e-65,0.701042507431626,0.453,0.292,9.47438997573339e-61,"SDF2L1","Fibroblast"
"SSR3",4.13474878237636e-65,0.49519994611989,0.688,0.549,1.02748507242053e-60,"SSR3","Fibroblast"
"TSC22D3",4.97734536155833e-65,-0.739595559344032,0.362,0.482,1.23687032234725e-60,"TSC22D3","Fibroblast"
"TNS2",6.24139344139834e-65,-0.949971144376766,0.263,0.386,1.55098627018749e-60,"TNS2","Fibroblast"
"HNRNPAB",7.65287796277058e-65,0.540684618149763,0.539,0.373,1.90174017374849e-60,"HNRNPAB","Fibroblast"
"PTPA",1.58642304568478e-64,0.699560638754735,0.362,0.204,3.94226126852668e-60,"PTPA","Fibroblast"
"PLOD1",1.88825838317474e-64,0.520039937703862,0.414,0.248,4.69232208218923e-60,"PLOD1","Fibroblast"
"HLF",2.07860257271295e-64,-1.90106033818205,0.034,0.105,5.16532739319168e-60,"HLF","Fibroblast"
"CCL2",4.28225603103628e-64,0.443411935989394,0.477,0.309,1.06414062371251e-59,"CCL2","Fibroblast"
"KRT14",4.41328869963094e-64,0.481975499383329,0.583,0.409,1.09670224185829e-59,"KRT14","Fibroblast"
"UQCR11",5.37911868363282e-64,0.350868197122628,0.818,0.695,1.33671099288276e-59,"UQCR11","Fibroblast"
"COL18A1",6.63769269779764e-64,-0.549865756644947,0.649,0.742,1.64946663540271e-59,"COL18A1","Fibroblast"
"IL6",7.75114355019762e-64,1.93070038688491,0.2,0.085,1.92615917222411e-59,"IL6","Fibroblast"
"WSB1",1.18563189582988e-63,-0.501017392515851,0.656,0.705,2.94629526113724e-59,"WSB1","Fibroblast"
"ORMDL2",1.22316775180018e-63,0.809748999549776,0.277,0.14,3.03957186322345e-59,"ORMDL2","Fibroblast"
"EDIL3",1.24504194766477e-63,0.522390980012374,0.442,0.277,3.09392923994696e-59,"EDIL3","Fibroblast"
"RPL26L1",2.5640009849215e-63,0.613755980196595,0.407,0.245,6.37154244752993e-59,"RPL26L1","Fibroblast"
"MTCH2",2.60732787548105e-63,0.635772247629232,0.398,0.239,6.47920977057041e-59,"MTCH2","Fibroblast"
"COL5A2",2.62614891634222e-63,0.543047940844096,0.813,0.751,6.52598005711041e-59,"COL5A2","Fibroblast"
"HMBS",6.55940969622969e-63,1.14561350977554,0.18,0.068,1.63001330951308e-58,"HMBS","Fibroblast"
"FAM207A",6.9823331830142e-63,0.833551753040909,0.273,0.136,1.73510979597903e-58,"FAM207A","Fibroblast"
"PGK1",7.87006929831398e-63,0.608050532180521,0.657,0.524,1.95571222063103e-58,"PGK1","Fibroblast"
"PCDH18",8.07690546079318e-63,-1.1829582119647,0.215,0.326,2.00711100700711e-58,"PCDH18","Fibroblast"
"PHLDA1",8.96992932293587e-63,0.633378883065172,0.435,0.274,2.22902743674956e-58,"PHLDA1","Fibroblast"
"CLEC3B",9.11863996083417e-63,-0.736574477645636,0.123,0.235,2.26598203026729e-58,"CLEC3B","Fibroblast"
"TPM1",1.10860170091521e-62,0.543339984120296,0.802,0.688,2.75487522677428e-58,"TPM1","Fibroblast"
"C19orf24",1.13668556913125e-62,0.594738824487368,0.425,0.263,2.82466363929115e-58,"C19orf24","Fibroblast"
