"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
"MAP3K2",0.17135591602725,0.267316033561311,0.156,0.138,1,"MAP3K2","T_cell"
"IVNS1ABP",0.171403679291164,0.365993941781401,0.223,0.207,1,"IVNS1ABP","T_cell"
"MRPS10",0.175219770548704,-0.259592025213417,0.096,0.108,1,"MRPS10","T_cell"
"PDHA1",0.176811612577879,-0.394363626318876,0.094,0.104,1,"PDHA1","T_cell"
"CCL20",0.179753892879162,0.267581808382067,0.244,0.231,1,"CCL20","T_cell"
"TIMMDC1",0.183153956278753,-0.279018792803319,0.104,0.116,1,"TIMMDC1","T_cell"
"PACS1",0.192954980441352,-0.282127790866455,0.094,0.105,1,"PACS1","T_cell"
"PHAX",0.19544998033992,-0.288573220906535,0.112,0.123,1,"PHAX","T_cell"
"MSL1",0.196364431985138,-0.277735487988398,0.102,0.114,1,"MSL1","T_cell"
"AP2S1",0.197155259154826,0.289244196325103,0.228,0.213,1,"AP2S1","T_cell"
"ADA",0.197272641190372,0.288506918756307,0.11,0.097,1,"ADA","T_cell"
"DYNC1I2",0.19739217752996,0.27323218189607,0.158,0.144,1,"DYNC1I2","T_cell"
"ACTR6",0.199404489799692,0.316725127313787,0.107,0.094,1,"ACTR6","T_cell"
"FAM96B",0.209048145067462,0.277932133992697,0.34,0.325,1,"FAM96B","T_cell"
"ZFAND1",0.210102314141658,0.343645329191057,0.11,0.098,1,"ZFAND1","T_cell"
"IDH3B",0.210667311909255,0.299215087533833,0.152,0.138,1,"IDH3B","T_cell"
"ASB8",0.212079792897977,-0.292181247859766,0.093,0.103,1,"ASB8","T_cell"
"TRGC2",0.214174502278783,0.458224341243123,0.11,0.098,1,"TRGC2","T_cell"
"C12orf65",0.215331315876061,-0.251445858153196,0.102,0.112,1,"C12orf65","T_cell"
"ARFGAP2",0.21584201565517,-0.261635535129289,0.108,0.12,1,"ARFGAP2","T_cell"
"TCEAL8",0.223259856058441,0.390406381123712,0.124,0.112,1,"TCEAL8","T_cell"
"HIST1H1D",0.224779205976373,0.33415773563676,0.145,0.132,1,"HIST1H1D","T_cell"
"PHYH",0.225591761619099,0.399221396487013,0.122,0.11,1,"PHYH","T_cell"
"SLC35E1",0.229416571028778,-0.322041185585087,0.108,0.118,1,"SLC35E1","T_cell"
"PIM2",0.232980937492034,0.349209372310429,0.21,0.197,1,"PIM2","T_cell"
"NT5DC1",0.253652414772663,-0.287999667033905,0.094,0.103,1,"NT5DC1","T_cell"
"TROVE2",0.260213541446447,0.250163193739582,0.188,0.172,1,"TROVE2","T_cell"
"ACAT2",0.265054555374068,-0.252776411275332,0.103,0.112,1,"ACAT2","T_cell"
"PABPC4",0.267529934078328,-0.312664171813583,0.138,0.147,1,"PABPC4","T_cell"
"MED29",0.272371922882262,-0.273823200015889,0.116,0.125,1,"MED29","T_cell"
"ATF6B",0.27800293124968,-0.36574186446336,0.125,0.134,1,"ATF6B","T_cell"
"TMEM70",0.284240907041452,-0.295714249165986,0.107,0.116,1,"TMEM70","T_cell"
"PHF19",0.29492228889545,0.255526253307219,0.126,0.115,1,"PHF19","T_cell"
"HDAC3",0.306826233608253,-0.261937734653378,0.1,0.108,1,"HDAC3","T_cell"
"BBC3",0.307641097859939,-0.356644071353365,0.112,0.12,1,"BBC3","T_cell"
"JOSD2",0.307823102295004,-0.299978081611688,0.116,0.124,1,"JOSD2","T_cell"
"GDI2",0.318744218425444,0.250423897531584,0.277,0.266,1,"GDI2","T_cell"
"COPS4",0.32406383877067,-0.276760322262952,0.098,0.106,1,"COPS4","T_cell"
"MAP2K1",0.355586396280571,0.376673681043942,0.105,0.095,1,"MAP2K1","T_cell"
"KAT6A",0.366458885292394,0.250754050224529,0.138,0.126,1,"KAT6A","T_cell"
"CASP8AP2",0.370292449495828,-0.378624580448976,0.096,0.102,1,"CASP8AP2","T_cell"
"RAB18",0.404242921071148,0.254528046861916,0.137,0.127,1,"RAB18","T_cell"
"RAPGEF1",0.406142672086382,0.270604941483936,0.128,0.119,1,"RAPGEF1","T_cell"
"PRRC2A",0.445193999937059,-0.366303666971779,0.108,0.113,1,"PRRC2A","T_cell"
"IFI44",0.448893431327916,0.294934023004249,0.123,0.116,1,"IFI44","T_cell"
"KCMF1",0.463072256359011,-0.287914376839949,0.135,0.139,1,"KCMF1","T_cell"
"OTUD5",0.463288717646051,0.27243841346096,0.122,0.115,1,"OTUD5","T_cell"
"POU2F2",0.501958856348121,-0.301441853939292,0.116,0.121,1,"POU2F2","T_cell"
"ACBD6",0.533298286436368,-0.256951427551561,0.1,0.103,1,"ACBD6","T_cell"
"GCHFR",0.540867469505314,0.259479474695338,0.128,0.135,1,"GCHFR","T_cell"
"RGS16",0.555178775801554,-0.32785154478526,0.11,0.116,1,"RGS16","T_cell"
"ISG20L2",0.557120041120908,-0.321215073471931,0.102,0.106,1,"ISG20L2","T_cell"
"COMMD2",0.576124433448022,-0.252564592903173,0.106,0.11,1,"COMMD2","T_cell"
"CFAP20",0.611330482268547,0.254768614012458,0.122,0.116,1,"CFAP20","T_cell"
"ZNF276",0.786609834454997,0.251804670381977,0.102,0.099,1,"ZNF276","T_cell"
"CRIP1",0.918192913975412,0.30428003784765,0.516,0.56,1,"CRIP1","T_cell"
"STMN1",0.981696687287802,0.256686081411499,0.172,0.171,1,"STMN1","T_cell"
