,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CGNL1,33.639881299210224,3.4107085846025473,0.9640613746066019,3.537854201444729,0.0004033927361301329,0.0990886958158409
LUM,658.8853737165826,-1.566376111723333,0.46107042076075944,-3.3972600305585323,0.0006806425592049281,0.13684497769278028
SGK1,30.04491697484417,-2.3406348076217385,0.6979041640848316,-3.353805476560002,0.0007970837669169917,0.1449933328391861
HIST2H2AC,25.522985226006192,3.016676100411712,0.8986301960630082,3.356971659341164,0.0007880118945075465,0.1449933328391861
NDRG2,58.460368788092346,2.182244582950677,0.6612209172329544,3.3003259970704333,0.0009657257838280274,0.15591003268622922
HIST1H4E,33.872844336842874,2.9647087582360063,0.8993945380393159,3.2963384063895744,0.000979539472374215,0.15591003268622922
CILP,25.69698369995934,3.332721278084426,1.011027636124064,3.2963701080031265,0.0009794289347655942,0.15591003268622922
RPL17,109.50201540466459,-1.9103891566366948,0.5959697601718301,-3.20551357519531,0.0013482168705480691,0.19808417098052403
ABI3BP,66.47648614027287,2.2197700264355484,0.6900811650290224,3.216679629768178,0.001296833225284924,0.19808417098052403
LSP1,30.861145427276917,3.0489510655163388,0.9642369695108247,3.1620350203572136,0.0015667072153997626,0.22166005788248494
TMEM47,28.494621752063658,2.4834930023569,0.7895604575456078,3.145412081649802,0.001658530360829064,0.22627092779882227
OGN,266.68257106541256,1.4850650107680143,0.47752510313936536,3.1099202973934528,0.001871378328811786,0.2465056971055525
PEG3,53.84006309578078,1.9527301363317926,0.6482845542584339,3.012149716516848,0.0025940462379598233,0.29402788737080154
AHNAK,340.5219462856237,1.4402640285842818,0.4798621507326946,3.0014120229844408,0.0026873067951487094,0.29402788737080154
PBX1,154.15393118918942,1.6658227340568934,0.550746429639056,3.0246637007681154,0.0024890972841450725,0.29402788737080154
IFRD1,76.3440638622724,-1.6468734754623857,0.5466059047758519,-3.0129083148813103,0.002587570803010123,0.29402788737080154
ANGPTL1,49.13777558472961,2.5828659349474328,0.8607666234214868,3.0006576285227258,0.0026939727900466112,0.29402788737080154
ACSM3,19.822348372661544,4.968668158496134,1.6551919653409737,3.0018682198427515,0.0026832830567084477,0.29402788737080154
RGMA,25.569832746977198,2.4943663606958295,0.8373202112774296,2.9789874018332636,0.0028920266865227404,0.306876165069913
FXYD1,118.51288955550623,1.9511011953303108,0.66093446844989,2.9520342612880954,0.0031568790130587733,0.3259264278347166
PLEKHA5,139.56019919733868,1.6323432569880256,0.5552712068186856,2.939722494058727,0.0032850632015167065,0.3302353007840479
CD24,63.34793594419496,2.395951214510056,0.8196606974725854,2.9231012562856127,0.0034656379479425267,0.3339421345779806
MFAP5,30.0971731734306,2.5923201817525143,0.8876850928346751,2.9203151012420063,0.003496776278303462,0.3339421345779806
NME1,23.748777654165185,-2.0396722164015095,0.7022419446944967,-2.9045149350753294,0.0036782265426531778,0.3427030583642717
ECHDC2,20.270470500676787,2.700619511980304,0.9450318662973328,2.8577020609489323,0.004267208505855581,0.38811277362781715
LSAMP,32.06692872995712,2.30084095621777,0.8131902922065386,2.8294004223471347,0.004663531000447607,0.39401792830060667
SPOCK1,140.09424174535326,-1.4181816513287178,0.49970275546036946,-2.8380504926817265,0.004539000171034101,0.39401792830060667
HLA-E,198.628293769045,1.5714069774920263,0.5569127379722683,2.8216394963662608,0.0047778853076706745,0.39401792830060667
CYP1B1,97.71942435798502,1.5090316758216866,0.5314002955888901,2.8397268280579326,0.004515218136905373,0.39401792830060667
COLEC12,28.055190640963495,2.6519229382812655,0.9416220527658257,2.8163347815525075,0.004857502005223596,0.39401792830060667
ADAMTS9-AS2,27.867230857993682,2.406260444697099,0.8562582783557475,2.8102040068071332,0.004951010617389822,0.39401792830060667
ID3,157.989882054399,-1.7053267049780991,0.608374446390217,-2.8030873339546654,0.0050615960977654926,0.3945978998666159
PLXDC2,51.301819595719394,1.804016729503736,0.6476439794248185,2.7855068321732994,0.005344411370776382,0.39981993447046577
FXYD6,34.98719979628036,2.0566794225623215,0.7412035586700607,2.7747835240465055,0.0055238462340421,0.39981993447046577
IPO9,24.82101101448765,2.450200519614944,0.8785652837346586,2.78886562555657,0.005289300589301088,0.39981993447046577
SGCE,25.622173067831465,2.3217365905488263,0.8371418783825774,2.773408726170288,0.005547239928516933,0.39981993447046577
PPP1R14B,53.0177268443578,-1.5370116440245354,0.5621710298342472,-2.7340641236488374,0.006255786020379974,0.44253893699725005
ARHGAP35,20.309553216167604,2.4033347244875167,0.8833563008766366,2.7206855513482657,0.006514669878179187,0.45247343517535443
ID1,142.62823703017182,-1.8024967739450655,0.6652711702621177,-2.709416632671576,0.00674016415958056,0.4597754837428167
